,file_name,igt,merge,#gt,#pred,iou_score,dice_score,over_seg,under_seg,area_gt,area_pred,intersection,union,>0.25,>0.1,>0,>0.5
317,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0002_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.681401168,0.810515873,0.402339181,0.044444444,855,1161,817,1199,1.00,1.00,1.00,1.00
318,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0003_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.441947566,0.612987013,0.37628866,0.391752577,194,191,118,267,1.00,1.00,1.00,1.00
319,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0004_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.200507614,0.334038055,3.987341772,0,79,394,79,394,1.00,1.00,1.00,0.00
320,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0005_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.555555556,0.714285714,0.543478261,0.142512077,414,580,355,639,1.00,1.00,1.00,1.00
321,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0006_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.235569986,0.381313869,2.988489209,0.060431655,695,2730,653,2772,1.00,1.00,1.00,0.00
322,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0007_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.459671663,0.629828851,1.060294118,0.052941176,1360,2730,1288,2802,1.00,1.00,1.00,1.00
323,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0008_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.537366548,0.699074074,0.706477733,0.082995951,494,802,453,843,1.00,1.00,1.00,1.00
324,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0009_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.71147541,0.831417625,0.173076923,0.165384615,260,262,217,305,1.00,1.00,1.00,1.00
325,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0010_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.102477477,0.185903984,4.016949153,0.485875706,177,802,91,888,0.00,1.00,1.00,0.00
326,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0011_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0,0,0,1,190,0,0,190,0.00,0.00,0.00,0.00
327,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0232_2020-01-22_S0007_T0012_1.2.840.113619.2.311.43344796376771687708930974712931325599.raw,1,0,1,8,0.438576349,0.609736632,0.893478261,0.169565217,460,793,382,871,1.00,1.00,1.00,1.00
328,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0234_2019-12-17_S0007_T0000_1.2.840.113619.2.358.3.1930041893.984.1576581750.371.7.raw,1,0,1,4,0.60244769,0.751909337,0.415083799,0.147486034,3580,4538,3052,5066,1.00,1.00,1.00,1.00
329,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0234_2019-12-17_S0007_T0001_1.2.840.113619.2.358.3.1930041893.984.1576581750.371.7.raw,1,0,1,4,0.249211356,0.398989899,0.288617886,0.678861789,492,300,158,634,1.00,1.00,1.00,0.00
330,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0234_2019-12-17_S0007_T0002_1.2.840.113619.2.358.3.1930041893.984.1576581750.371.7.raw,1,0,1,4,0.142312277,0.249165275,3.524374461,0.356125971,4636,19324,2985,20975,0.00,1.00,1.00,0.00
331,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0234_2019-12-17_S0007_T0003_1.2.840.113619.2.358.3.1930041893.984.1576581750.371.7.raw,1,0,1,4,0.481262107,0.649800065,0.313371496,0.367924067,20439,19324,12919,26844,1.00,1.00,1.00,1.00
332,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0234_2019-12-17_S0007_T0004_1.2.840.113619.2.358.3.1930041893.984.1576581750.371.7.raw,1,0,1,4,0.553226566,0.712357847,0.102141467,0.390266061,7705,5485,4698,8492,1.00,1.00,1.00,1.00
333,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0234_2019-12-17_S0007_T0005_1.2.840.113619.2.358.3.1930041893.984.1576581750.371.7.raw,1,0,1,4,0.003949326,0.007867579,76.988,0.692,250,19324,77,19497,0.00,0.00,1.00,0.00
334,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0243_2019-03-28_S0006_T0001_1.2.840.113619.2.311.174377792884215368805089494261760493673.raw,1,0,1,5,0.656679151,0.792765637,0.490926012,0.020939972,6447,9477,6312,9612,1.00,1.00,1.00,1.00
335,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0243_2019-03-28_S0006_T0002_1.2.840.113619.2.311.174377792884215368805089494261760493673.raw,1,0,1,5,0.565868263,0.722753346,0.575471698,0.108490566,424,622,378,668,1.00,1.00,1.00,1.00
336,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0243_2019-03-28_S0006_T0003_1.2.840.113619.2.311.174377792884215368805089494261760493673.raw,1,0,1,5,0.306889353,0.469648562,0.54516129,0.525806452,310,316,147,479,1.00,1.00,1.00,0.00
337,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0245_2019-09-27_S0006_T0000_1.2.840.113619.2.311.85813711511186747588372298692594663194.raw,1,0,1,7,0.418560606,0.59012016,0.899280576,0.205035971,278,471,221,528,1.00,1.00,1.00,1.00
338,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0245_2019-09-27_S0005_T0001_1.2.840.113619.2.452.3.1930043041.362.1569555865.36.5.raw,1,0,1,6,0.351681957,0.520361991,1.302816901,0.190140845,284,600,230,654,1.00,1.00,1.00,1.00
339,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0245_2019-09-27_S0005_T0002_1.2.840.113619.2.452.3.1930043041.362.1569555865.36.5.raw,1,0,1,6,0.499136442,0.665898618,0.230169972,0.385977337,1412,1192,867,1737,1.00,1.00,1.00,1.00
340,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0246_2019-06-19_S0006_T0008_1.2.840.113619.2.311.183011329742654771094876011511588221940.raw,1,0,1,9,0.375700935,0.546195652,1.034220532,0.235741445,263,473,201,535,1.00,1.00,1.00,1.00
341,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0246_2019-06-19_S0006_T0009_1.2.840.113619.2.311.183011329742654771094876011511588221940.raw,1,0,1,9,0.403433476,0.574923547,0.82745098,0.262745098,255,399,188,466,1.00,1.00,1.00,1.00
342,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0247_2019-10-16_S0016_T0000_1.2.840.113619.2.311.335841438624374629622727359549598888197.raw,1,0,1,7,0.373706004,0.544084401,1.675900277,0,722,1932,722,1932,1.00,1.00,1.00,1.00
343,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0247_2019-10-16_S0016_T0001_1.2.840.113619.2.311.335841438624374629622727359549598888197.raw,1,0,1,7,0.533632287,0.695906433,0.604316547,0.143884892,139,203,119,223,1.00,1.00,1.00,1.00
344,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0247_2019-10-16_S0016_T0002_1.2.840.113619.2.311.335841438624374629622727359549598888197.raw,1,0,1,7,0.086199664,0.158717899,0.136862184,0.902002861,4194,985,411,4768,0.00,1.00,1.00,0.00
345,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0248_2019-02-27_S0005_T0000_1.2.840.113619.2.452.3.1930043041.434.1551268966.339.5.raw,1,0,1,2,0.257942153,0.410101772,2.876838235,0,544,2109,544,2109,1.00,1.00,1.00,0.00
346,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0000_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.786013281,0.880187498,0.201490376,0.055612608,37977,43517,35865,45629,1.00,1.00,1.00,1.00
347,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0001_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.244272881,0.392635547,3.086539879,0.001769129,6783,27707,6771,27719,1.00,1.00,1.00,0.00
348,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0002_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.267480577,0.42206655,2.629759584,0.029109812,7695,27707,7471,27931,1.00,1.00,1.00,0.00
349,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0003_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.580679567,0.734721419,0.669974555,0.030279898,3930,6444,3811,6563,1.00,1.00,1.00,1.00
350,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0004_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.524118399,0.687765989,0.728133881,0.094253237,6334,10349,5737,10946,1.00,1.00,1.00,1.00
351,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0005_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.463226442,0.63315756,1.14282364,0.00738743,8528,18211,8465,18274,1.00,1.00,1.00,1.00
352,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0006_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.266518189,0.420867526,0.451508621,0.613146552,928,778,359,1347,1.00,1.00,1.00,0.00
353,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0249_2019-11-25_S0008_T0007_1.2.840.113619.2.311.54064702730857736331759603755222354556.raw,1,0,1,10,0.053313567,0.101230192,17.71839671,0.002055498,973,18211,971,18213,0.00,1.00,1.00,0.00
354,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0251_2019-05-13_S0007_T0002_1.2.840.113619.2.452.3.1930043041.486.1557719881.672.6299648.raw,1,0,1,3,0.198156682,0.330769231,0.954954955,0.612612613,111,149,43,217,1.00,1.00,1.00,0.00
355,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0251_2019-05-13_S0007_T0003_1.2.840.113619.2.452.3.1930043041.486.1557719881.672.6299648.raw,1,0,1,3,0,0,0,1,91,0,0,91,0.00,0.00,0.00,0.00
356,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0255_2019-02-15_S0005_T0000_1.2.840.113619.2.452.3.1930043041.974.1550206764.7.raw,1,0,1,5,0.576597383,0.731445313,0.584146341,0.086585366,820,1228,749,1299,1.00,1.00,1.00,1.00
357,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0255_2019-02-15_S0005_T0001_1.2.840.113619.2.452.3.1930043041.974.1550206764.7.raw,1,0,1,5,0.616201859,0.762530813,0.54382368,0.048692978,1951,2917,1856,3012,1.00,1.00,1.00,1.00
358,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0255_2019-02-15_S0005_T0002_1.2.840.113619.2.452.3.1930043041.974.1550206764.7.raw,1,0,1,5,0.376696833,0.547247329,0.625,0.387867647,544,673,333,884,1.00,1.00,1.00,1.00
359,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0255_2019-02-15_S0005_T0004_1.2.840.113619.2.452.3.1930043041.974.1550206764.7.raw,1,0,1,5,0.257575758,0.409638554,1.808510638,0.276595745,47,119,34,132,1.00,1.00,1.00,0.00
360,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0260_2016-12-13_S0003_T0000_1.3.12.2.1107.5.1.4.11021.30000016121311460461700000478.raw,1,0,1,6,0.458771092,0.628982977,0.99682136,0.083916084,1573,3009,1441,3141,1.00,1.00,1.00,1.00
361,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0263_2019-02-05_S0002_T0000_1.2.840.113619.2.358.3.1930038689.836.1549342522.601.raw,1,0,1,2,0.524390244,0.688,0.748815166,0.082938389,422,703,387,738,1.00,1.00,1.00,1.00
362,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0263_2019-02-05_S0002_T0001_1.2.840.113619.2.358.3.1930038689.836.1549342522.601.raw,1,0,1,2,0.334375,0.50117096,1.038216561,0.318471338,157,270,107,320,1.00,1.00,1.00,1.00
363,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0268_2019-02-20_S0006_T0000_1.2.840.113619.2.452.3.1930047367.675.1550664102.600.6.raw,1,0,1,2,0.41989882,0.591448931,0.950657895,0.180921053,304,538,249,593,1.00,1.00,1.00,1.00
364,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0271_2019-03-04_S0003_T0000_1.2.840.113619.2.452.3.1930043041.299.1551702160.663.3.raw,1,0,1,2,0.487093521,0.655094672,1.050698714,0.001117943,17890,36667,17870,36687,1.00,1.00,1.00,1.00
365,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0277_2019-05-21_S0002_T0000_1.2.840.113619.2.358.3.1930038689.868.1558409754.796.raw,1,0,1,2,0.032669323,0.063271605,29.6097561,0,82,2510,82,2510,0.00,0.00,1.00,0.00
366,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0285_2019-07-05_S0004_T0000_1.3.12.2.1107.5.1.4.11043.30000019070511115933800005527.raw,1,0,1,2,0.646315789,0.78516624,0.233766234,0.202597403,385,397,307,475,1.00,1.00,1.00,1.00
367,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0287_2019-08-16_S0004_T0000_1.3.12.2.1107.5.1.4.11021.30000019081610224956000016219.raw,1,0,1,1,0,0,0,1,44,0,0,44,0.00,0.00,0.00,0.00
368,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0289_2019-09-23_S0002_T0004_1.3.12.2.1107.5.1.4.11043.30000019092311343606100018538.raw,1,0,1,2,0.408185841,0.579732914,1.232098765,0.088888889,405,868,369,904,1.00,1.00,1.00,1.00
369,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0290_2019-09-23_S0002_T0000_1.2.840.113619.2.452.3.1930043041.327.1569210569.832.raw,1,0,1,2,0.50617284,0.672131148,0.714285714,0.132275132,189,299,164,324,1.00,1.00,1.00,1.00
370,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0293_2020-01-07_S0003_T0000_1.3.12.2.1107.5.1.4.1007.30000020010711134971400008584.raw,1,0,1,4,0,0,0,1,359,0,0,359,0.00,0.00,0.00,0.00
371,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0293_2020-01-07_S0003_T0001_1.3.12.2.1107.5.1.4.1007.30000020010711134971400008584.raw,1,0,1,4,0,0,0,1,149,0,0,149,0.00,0.00,0.00,0.00
372,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0294_2020-01-30_S0002_T0000_1.3.12.2.1107.5.1.4.1007.30000020013011254815800005763.raw,1,0,1,5,0.646531513,0.785325404,0.349023256,0.127813953,5375,6564,4688,7251,1.00,1.00,1.00,1.00
373,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0296_2019-06-03_S0002_T0001_1.2.392.200036.9116.2.6.1.48.1221397683.1559522348.51364.raw,1,0,1,2,0.050304303,0.095789959,18.08221994,0.04008222,973,18528,934,18567,0.00,0.00,1.00,0.00
374,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0296_2019-06-03_S0002_T0002_1.2.392.200036.9116.2.6.1.48.1221397683.1559522348.51364.raw,1,0,1,2,0.25135971,0.401738538,2.796356275,0.045748988,4940,18528,4714,18754,1.00,1.00,1.00,0.00
